Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sex,age,household_position,household_size,prev_residence_place,citizenship,country_birth,edu_level,economic_status,cur_eco_activity,Marital_status,occupation
33970,33970,33970,33970,33970,2,4,1110,114,1,1,1,3,111,132,1,5_4_9
33971,33971,33971,33971,33971,2,10,1122,114,1,1,1,3,111,138,2,2_1
33972,33972,33972,33972,33972,1,11,1210,111,1,1,1,5,111,137,1,2_1
33973,33973,33973,33973,33973,1,6,1131,112,1,1,1,3,111,135,1,2_1
33974,33974,33974,33974,33974,1,5,1110,125,1,1,1,3,111,133,1,5_4_9
33975,33975,33975,33975,33975,2,5,1210,111,1,1,1,5,111,135,1,2_1
33976,33976,33976,33976,33976,2,11,1121,112,1,1,1,2,111,138,2,5_4_9
33977,33977,33977,33977,33977,2,8,1122,114,1,1,1,3,111,133,2,5_4_9
33978,33978,33978,33978,33978,2,4,1110,125,1,1,1,1,112,135,1,5_4_9
33979,33979,33979,33979,33979,2,6,1131,112,1,1,1,5,111,136,1,2_1
33980,33980,33980,33980,33980,2,10,1122,114,1,1,1,5,112,135,2,2_1
33981,33981,33981,33981,33981,1,10,1122,113,1,1,1,3,111,122,2,5_4_9
33982,33982,33982,33982,33982,1,4,1110,114,1,1,1,2,112,132,1,5_4_9
33983,33983,33983,33983,33983,1,13,1121,112,1,1,1,5,111,137,2,2_1
33984,33984,33984,33984,33984,2,4,1110,113,1,1,1,3,111,138,1,5_4_9
33985,33985,33985,33985,33985,1,5,1131,112,1,1,1,3,112,132,1,5_4_9
33986,33986,33986,33986,33986,1,9,1110,114,1,1,1,5,111,135,1,2_1
33987,33987,33987,33987,33987,1,5,1110,114,1,1,1,3,111,136,1,5_4_9
33988,33988,33988,33988,33988,1,11,1121,112,1,1,1,5,111,136,2,2_1
33989,33989,33989,33989,33989,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
33990,33990,33990,33990,33990,1,9,1122,126,1,1,1,1,111,122,2,2_1
33991,33991,33991,33991,33991,2,5,1131,112,1,1,1,3,112,131,1,5_4_9
33992,33992,33992,33992,33992,1,7,1131,112,1,1,1,3,111,135,1,2_1
33993,33993,33993,33993,33993,1,8,1122,113,1,1,1,5,111,136,2,2_1
33994,33994,33994,33994,33994,2,8,1140,112,1,1,1,2,111,136,1,5_4_9
33995,33995,33995,33995,33995,1,7,1131,112,1,1,1,3,111,133,1,2_1
33996,33996,33996,33996,33996,1,6,1110,114,1,1,1,4,112,139,1,2_1
33997,33997,33997,33997,33997,2,9,1122,114,1,1,1,3,112,131,2,2_1
33998,33998,33998,33998,33998,1,8,1122,114,1,1,1,5,111,136,2,2_1
33999,33999,33999,33999,33999,2,6,1122,113,1,1,1,3,111,122,2,5_4_9
34000,34000,34000,34000,34000,2,10,1121,112,1,1,1,3,111,136,2,5_4_9
34001,34001,34001,34001,34001,1,4,1110,114,1,1,1,2,112,131,1,5_4_9
34002,34002,34002,34002,34002,2,12,1140,112,1,1,1,5,111,137,3,2_1
34003,34003,34003,34003,34003,2,12,1121,112,1,1,1,3,111,131,2,5_4_9
34004,34004,34004,34004,34004,1,9,1122,114,1,1,1,5,111,137,2,2_1
34005,34005,34005,34005,34005,1,8,1122,126,1,1,1,5,111,138,2,5_4_9
34006,34006,34006,34006,34006,1,7,1121,112,1,1,1,5,111,135,2,2_1
34007,34007,34007,34007,34007,2,10,1140,112,1,1,1,3,111,138,3,2_1
34008,34008,34008,34008,34008,2,6,1121,112,1,1,1,3,111,133,2,5_4_9
34009,34009,34009,34009,34009,2,9,1121,112,1,1,1,3,111,138,2,2_1
34010,34010,34010,34010,34010,2,6,1131,112,1,1,1,3,111,122,1,5_4_9
34011,34011,34011,34011,34011,1,11,1122,114,1,1,1,5,111,135,2,2_1
34012,34012,34012,34012,34012,1,10,1122,126,1,1,1,5,111,135,2,2_1
34013,34013,34013,34013,34013,1,8,1122,125,1,1,1,5,111,138,2,2_1
34014,34014,34014,34014,34014,2,6,1131,112,1,1,1,5,111,138,1,2_1
34015,34015,34015,34015,34015,2,7,1122,114,1,1,1,3,111,137,2,5_4_9
34016,34016,34016,34016,34016,1,6,1131,112,1,1,1,5,112,131,1,2_1
34017,34017,34017,34017,34017,2,6,1110,113,1,1,1,3,111,131,1,5_4_9
34018,34018,34018,34018,34018,2,10,1210,111,1,1,1,5,111,137,1,2_1
34019,34019,34019,34019,34019,1,10,1122,113,1,1,1,2,111,131,2,5_4_9
34020,34020,34020,34020,34020,1,6,1131,112,1,1,1,5,111,137,1,2_1
34021,34021,34021,34021,34021,2,8,1122,113,1,1,1,4,111,138,2,2_1
34022,34022,34022,34022,34022,2,6,1121,112,1,1,1,3,111,132,2,5_4_9
34023,34023,34023,34023,34023,2,9,1122,126,1,1,1,3,111,135,2,5_4_9
34024,34024,34024,34024,34024,2,7,1122,114,1,1,1,2,111,138,2,5_4_9
34025,34025,34025,34025,34025,1,7,1122,114,1,1,1,3,111,132,2,2_1
34026,34026,34026,34026,34026,1,11,1122,113,1,1,1,5,111,137,2,2_1
34027,34027,34027,34027,34027,1,10,1122,114,1,1,1,3,111,133,2,2_1
34028,34028,34028,34028,34028,1,9,1122,113,1,1,1,2,111,122,2,5_4_9
34029,34029,34029,34029,34029,1,4,1110,125,1,1,1,2,112,131,1,5_4_9
34030,34030,34030,34030,34030,2,11,1122,113,1,1,1,2,111,131,2,5_4_9
34031,34031,34031,34031,34031,1,11,1210,111,1,1,1,5,111,137,3,2_1
34032,34032,34032,34032,34032,1,8,1122,114,1,1,1,5,111,135,2,2_1
34033,34033,34033,34033,34033,1,11,1121,112,1,1,1,3,111,133,2,5_4_9
34034,34034,34034,34034,34034,1,5,1131,112,1,1,1,3,112,131,1,5_4_9
34035,34035,34035,34035,34035,1,9,1122,114,1,1,1,3,111,122,2,2_1
34036,34036,34036,34036,34036,1,7,1122,113,1,1,1,3,112,135,2,2_1
34037,34037,34037,34037,34037,1,10,1122,114,1,1,1,5,111,122,2,2_1
34038,34038,34038,34038,34038,2,10,1210,112,1,1,1,3,111,138,3,5_4_9
34039,34039,34039,34039,34039,1,7,1110,113,1,1,1,3,111,136,1,5_4_9
34040,34040,34040,34040,34040,2,9,1122,114,1,1,1,3,111,136,2,2_1
34041,34041,34041,34041,34041,2,11,1210,125,1,1,1,5,111,137,1,2_1
34042,34042,34042,34042,34042,2,10,1122,125,1,1,1,5,111,137,2,5_4_9
34043,34043,34043,34043,34043,2,8,1131,112,1,1,1,3,111,131,1,5_4_9
34044,34044,34044,34044,34044,1,9,1122,114,1,1,1,2,111,136,2,5_4_9
34045,34045,34045,34045,34045,1,12,1122,114,1,1,1,3,111,131,2,5_4_9
34046,34046,34046,34046,34046,1,8,1122,114,1,1,1,3,111,135,2,2_1
34047,34047,34047,34047,34047,2,12,1210,111,1,1,1,2,111,137,3,5_4_9
34048,34048,34048,34048,34048,2,10,1140,113,1,1,1,5,111,137,3,2_1
34049,34049,34049,34049,34049,1,10,1122,113,1,1,1,2,111,131,2,2_1
34050,34050,34050,34050,34050,2,9,1122,114,1,1,1,2,111,131,2,5_4_9
34051,34051,34051,34051,34051,2,5,1110,113,1,1,1,3,112,131,1,5_4_9
34052,34052,34052,34052,34052,2,5,1110,114,1,1,1,3,112,131,1,5_4_9
34053,34053,34053,34053,34053,1,11,1140,112,1,1,1,3,111,133,3,5_4_9
34054,34054,34054,34054,34054,1,8,1122,125,1,1,1,5,111,131,2,2_1
34055,34055,34055,34055,34055,1,7,1122,113,1,1,1,5,111,136,2,2_1
34056,34056,34056,34056,34056,1,6,1210,111,1,1,1,5,111,124,1,2_1
34057,34057,34057,34057,34057,2,7,1122,125,1,1,1,1,111,131,2,5_4_9
34058,34058,34058,34058,34058,1,5,1131,112,1,1,1,3,111,131,1,5_4_9
34059,34059,34059,34059,34059,2,5,1210,111,1,1,1,3,111,135,1,5_4_9
34060,34060,34060,34060,34060,1,10,1121,112,1,1,1,4,111,138,2,5_4_9
34061,34061,34061,34061,34061,1,13,1121,112,1,1,1,5,111,137,2,2_1
34062,34062,34062,34062,34062,1,13,1121,112,1,1,1,5,111,135,2,2_1
34063,34063,34063,34063,34063,2,4,1110,114,1,1,1,1,112,131,1,5_4_9
34064,34064,34064,34064,34064,1,11,1121,112,1,1,1,5,111,124,2,2_1
34065,34065,34065,34065,34065,2,5,1210,111,1,1,1,2,111,135,1,5_4_9
34066,34066,34066,34066,34066,1,7,1122,113,1,1,1,1,111,139,2,2_1
34067,34067,34067,34067,34067,2,6,1132,113,1,1,1,3,111,138,1,5_4_9
34068,34068,34068,34068,34068,2,11,1122,114,1,1,1,2,111,124,2,5_4_9
34069,34069,34069,34069,34069,2,8,1131,112,1,1,1,1,111,122,1,5_4_9
34070,34070,34070,34070,34070,1,13,1121,112,1,1,1,5,111,139,2,5_4_9
34071,34071,34071,34071,34071,2,6,1210,113,1,1,1,3,112,132,1,2_1
34072,34072,34072,34072,34072,1,8,1131,112,1,1,1,2,111,136,3,5_4_9
34073,34073,34073,34073,34073,2,8,1122,114,1,1,1,3,112,139,2,5_4_9
34074,34074,34074,34074,34074,2,9,1122,114,1,1,1,5,111,137,2,2_1
34075,34075,34075,34075,34075,2,10,1122,114,1,1,1,3,111,131,2,5_4_9
34076,34076,34076,34076,34076,2,10,1122,114,1,1,1,3,111,137,2,2_1
34077,34077,34077,34077,34077,1,10,1122,114,1,1,1,3,111,136,2,5_4_9
34078,34078,34078,34078,34078,1,10,1210,111,1,1,1,3,111,136,1,2_1
34079,34079,34079,34079,34079,2,7,1131,112,1,1,1,3,111,133,1,5_4_9
34080,34080,34080,34080,34080,1,8,1122,126,1,1,1,3,112,122,2,2_1
34081,34081,34081,34081,34081,1,9,1210,111,1,1,1,4,111,137,1,5_4_9
34082,34082,34082,34082,34082,2,4,1110,114,1,1,1,3,112,131,1,5_4_9
34083,34083,34083,34083,34083,2,10,1122,126,1,1,1,3,111,138,2,5_4_9
34084,34084,34084,34084,34084,2,8,1210,111,1,1,1,3,111,133,1,5_4_9
34085,34085,34085,34085,34085,1,7,1131,112,1,1,1,5,111,131,1,2_1
34086,34086,34086,34086,34086,2,8,1122,114,1,1,1,5,111,139,2,2_1
34087,34087,34087,34087,34087,1,9,1210,113,1,1,1,3,111,136,3,5_4_9
34088,34088,34088,34088,34088,1,8,1121,112,1,1,1,2,111,138,2,5_4_9
34089,34089,34089,34089,34089,1,11,1122,113,1,1,1,5,111,136,2,2_1
34090,34090,34090,34090,34090,2,7,1210,113,1,1,1,3,111,135,1,5_4_9
34091,34091,34091,34091,34091,2,9,1121,112,1,1,1,5,111,137,2,5_4_9
34092,34092,34092,34092,34092,1,9,1122,126,1,1,1,5,111,122,2,2_1
34093,34093,34093,34093,34093,1,7,1121,112,1,1,1,5,111,133,2,5_4_9
34094,34094,34094,34094,34094,2,9,1121,112,1,1,1,5,111,139,2,2_1
34095,34095,34095,34095,34095,2,11,1122,113,1,1,1,1,111,135,2,5_4_9
34096,34096,34096,34096,34096,2,7,1121,112,1,1,1,4,111,135,2,2_1
34097,34097,34097,34097,34097,1,7,1110,114,1,1,1,3,111,132,1,2_1
34098,34098,34098,34098,34098,2,9,1121,112,1,1,1,3,112,139,2,5_4_9
34099,34099,34099,34099,34099,2,7,1110,112,1,1,1,5,111,138,1,2_1
34100,34100,34100,34100,34100,2,7,1122,113,1,1,1,3,111,131,2,5_4_9
34101,34101,34101,34101,34101,1,8,1210,111,1,1,1,5,111,139,3,2_1
34102,34102,34102,34102,34102,2,9,1132,114,1,1,1,5,111,138,1,2_1
34103,34103,34103,34103,34103,2,8,1122,114,1,1,1,5,111,138,2,2_1
34104,34104,34104,34104,34104,1,9,1122,114,1,1,1,5,111,134,2,2_1
34105,34105,34105,34105,34105,2,10,1122,114,1,1,1,3,111,135,2,5_4_9
34106,34106,34106,34106,34106,2,9,1122,114,1,1,1,0,112,124,2,2_1
34107,34107,34107,34107,34107,1,8,1122,114,1,1,1,3,111,131,2,2_1
34108,34108,34108,34108,34108,1,5,1110,125,1,1,1,3,111,133,1,5_4_9
34109,34109,34109,34109,34109,2,5,1121,112,1,1,1,3,111,131,2,5_4_9
34110,34110,34110,34110,34110,1,8,1132,114,1,1,1,4,111,131,1,2_1
34111,34111,34111,34111,34111,1,6,1110,125,1,1,1,3,111,122,1,2_1
34112,34112,34112,34112,34112,1,4,1110,125,1,1,1,2,111,132,1,5_4_9
34113,34113,34113,34113,34113,1,10,1122,113,1,1,1,1,111,122,2,2_1
34114,34114,34114,34114,34114,1,10,1121,112,1,1,1,2,111,122,2,5_4_9
34115,34115,34115,34115,34115,1,10,1122,114,1,1,1,1,111,122,2,2_1
34116,34116,34116,34116,34116,1,11,1132,113,1,1,1,2,111,122,1,5_4_9
34117,34117,34117,34117,34117,2,11,1210,111,1,1,1,2,111,138,3,5_4_9
34118,34118,34118,34118,34118,2,9,1210,111,1,1,1,2,111,139,1,2_1
34119,34119,34119,34119,34119,1,8,1122,113,1,1,1,3,111,131,2,2_1
34120,34120,34120,34120,34120,2,6,1122,113,1,1,1,3,111,131,2,5_4_9
34121,34121,34121,34121,34121,2,9,1122,113,1,1,1,5,111,137,2,2_1
34122,34122,34122,34122,34122,2,4,1110,114,1,1,1,2,112,131,1,5_4_9
34123,34123,34123,34123,34123,2,9,1121,112,1,1,1,1,111,138,2,5_4_9
34124,34124,34124,34124,34124,2,6,1121,112,1,1,1,3,111,139,2,5_4_9
34125,34125,34125,34125,34125,2,9,1122,125,1,1,1,5,111,138,2,2_1
34126,34126,34126,34126,34126,2,10,1121,112,1,1,1,5,111,137,2,2_1
34127,34127,34127,34127,34127,1,8,1122,125,1,1,1,5,111,138,2,2_1
34128,34128,34128,34128,34128,1,9,1122,113,1,1,1,3,111,138,2,2_1
34129,34129,34129,34129,34129,1,6,1110,114,1,1,1,3,111,136,1,5_4_9
34130,34130,34130,34130,34130,1,10,1122,126,1,1,1,5,111,136,2,2_1
34131,34131,34131,34131,34131,1,4,1110,114,1,1,1,2,112,136,1,5_4_9
34132,34132,34132,34132,34132,2,4,1110,114,1,1,1,2,111,139,1,5_4_9
34133,34133,34133,34133,34133,2,8,1122,114,1,1,1,3,111,133,2,5_4_9
34134,34134,34134,34134,34134,2,7,1122,114,1,1,1,3,111,138,2,5_4_9
34135,34135,34135,34135,34135,2,5,1131,112,1,1,1,3,111,138,1,5_4_9
34136,34136,34136,34136,34136,1,10,1210,111,1,1,1,5,111,135,3,2_1
34137,34137,34137,34137,34137,1,8,1122,125,1,1,1,5,111,135,2,2_1
34138,34138,34138,34138,34138,1,12,1121,112,1,1,1,3,111,137,2,5_4_9
34139,34139,34139,34139,34139,1,6,1210,111,1,1,1,5,111,133,1,5_4_9
34140,34140,34140,34140,34140,1,10,1122,114,1,1,1,3,111,131,2,5_4_9
34141,34141,34141,34141,34141,1,8,1121,112,1,1,1,5,112,131,2,2_1
34142,34142,34142,34142,34142,1,13,1121,112,1,1,1,5,111,138,2,2_1
34143,34143,34143,34143,34143,1,4,1110,114,1,1,1,3,112,133,1,5_4_9
34144,34144,34144,34144,34144,2,10,1122,114,1,1,1,3,111,137,2,5_4_9
34145,34145,34145,34145,34145,2,11,1131,112,1,1,1,0,111,135,3,5_4_9
34146,34146,34146,34146,34146,2,9,1132,114,1,1,1,5,111,138,1,2_1
34147,34147,34147,34147,34147,2,11,1122,114,1,1,1,5,111,136,2,2_1
34148,34148,34148,34148,34148,1,8,1110,114,1,1,1,5,111,122,1,2_1
34149,34149,34149,34149,34149,1,10,1121,112,1,1,1,5,111,135,2,2_1
34150,34150,34150,34150,34150,2,9,1122,114,1,1,1,5,111,138,2,2_1
34151,34151,34151,34151,34151,2,6,1122,114,1,1,1,4,111,138,2,5_4_9
34152,34152,34152,34152,34152,2,7,1210,111,1,1,1,3,111,131,1,2_1
34153,34153,34153,34153,34153,1,8,1122,114,1,1,1,5,111,135,2,2_1
34154,34154,34154,34154,34154,1,7,1122,113,1,1,1,3,111,136,2,2_1
34155,34155,34155,34155,34155,2,8,1210,111,1,1,1,5,111,138,1,2_1
34156,34156,34156,34156,34156,1,8,1122,113,1,1,1,2,111,136,2,5_4_9
34157,34157,34157,34157,34157,1,9,1132,114,1,1,1,1,112,135,1,2_1
34158,34158,34158,34158,34158,2,9,1210,111,1,1,1,5,111,137,1,2_1
34159,34159,34159,34159,34159,2,9,1122,125,1,1,1,5,111,137,2,2_1
34160,34160,34160,34160,34160,1,7,1122,113,1,1,1,5,111,124,2,2_1
34161,34161,34161,34161,34161,2,11,1122,114,1,1,1,2,111,122,2,5_4_9
34162,34162,34162,34162,34162,1,8,1122,113,1,1,1,5,111,122,2,2_1
34163,34163,34163,34163,34163,2,7,1122,126,1,1,1,2,111,135,2,5_4_9
34164,34164,34164,34164,34164,1,11,1122,113,1,1,1,5,111,134,2,2_1
34165,34165,34165,34165,34165,1,8,1132,114,1,1,1,5,111,136,1,2_1
34166,34166,34166,34166,34166,1,5,1110,125,1,1,1,3,111,139,1,5_4_9
34167,34167,34167,34167,34167,1,9,1122,114,1,1,1,5,111,138,2,2_1
34168,34168,34168,34168,34168,1,8,1210,111,1,1,1,5,112,135,1,2_1
34169,34169,34169,34169,34169,2,10,1122,114,1,1,1,3,112,122,2,2_1
34170,34170,34170,34170,34170,2,11,1122,125,1,1,1,2,111,131,2,5_4_9
34171,34171,34171,34171,34171,2,9,1121,112,1,1,1,4,111,135,2,2_1
34172,34172,34172,34172,34172,2,11,1122,113,1,1,1,2,111,139,2,5_4_9
34173,34173,34173,34173,34173,2,11,1122,114,1,1,1,3,111,138,2,5_4_9
34174,34174,34174,34174,34174,2,6,1110,113,1,1,1,2,111,131,1,5_4_9
34175,34175,34175,34175,34175,1,8,1132,114,1,1,1,3,111,122,1,2_1
34176,34176,34176,34176,34176,1,13,1140,112,1,1,1,5,111,137,3,2_1
34177,34177,34177,34177,34177,2,10,1122,113,1,1,1,1,111,139,2,5_4_9
34178,34178,34178,34178,34178,2,10,1210,111,1,1,1,5,111,138,1,2_1
34179,34179,34179,34179,34179,2,5,1131,112,1,1,1,3,111,131,1,5_4_9
34180,34180,34180,34180,34180,2,10,1121,112,1,1,1,3,111,134,2,5_4_9
34181,34181,34181,34181,34181,1,8,1210,111,1,1,1,2,111,122,1,2_1
34182,34182,34182,34182,34182,2,4,1110,113,1,1,1,3,111,131,1,5_4_9
34183,34183,34183,34183,34183,1,10,1122,114,1,1,1,5,111,135,2,2_1
34184,34184,34184,34184,34184,1,7,1210,111,1,1,1,5,112,135,3,2_1
34185,34185,34185,34185,34185,2,12,1132,113,1,1,1,5,111,138,3,2_1
34186,34186,34186,34186,34186,1,5,1210,111,1,1,1,2,111,135,1,2_1
34187,34187,34187,34187,34187,1,6,1122,113,1,1,1,3,112,122,2,2_1
34188,34188,34188,34188,34188,2,7,1122,114,1,1,1,4,111,137,2,5_4_9
34189,34189,34189,34189,34189,1,9,1122,126,1,1,1,5,111,122,2,2_1
34190,34190,34190,34190,34190,2,5,1210,111,1,1,1,5,111,137,1,2_1
34191,34191,34191,34191,34191,2,5,1210,111,1,1,1,3,112,135,1,5_4_9
34192,34192,34192,34192,34192,2,4,1110,113,1,1,1,2,111,131,1,5_4_9
34193,34193,34193,34193,34193,1,15,1121,112,1,1,1,3,112,135,2,2_1
34194,34194,34194,34194,34194,2,4,1110,125,1,1,1,2,112,132,1,5_4_9
34195,34195,34195,34195,34195,1,10,1122,113,1,1,1,3,111,122,2,5_4_9
34196,34196,34196,34196,34196,1,10,1122,114,1,1,1,5,111,133,2,2_1
34197,34197,34197,34197,34197,2,8,1210,111,1,1,1,3,111,138,1,5_4_9
34198,34198,34198,34198,34198,2,9,1122,126,1,1,1,1,111,133,2,5_4_9
34199,34199,34199,34199,34199,2,10,1122,114,1,1,1,2,111,131,2,5_4_9
34200,34200,34200,34200,34200,1,12,1121,112,1,1,1,1,111,122,2,5_4_9
34201,34201,34201,34201,34201,2,10,1122,114,1,1,1,2,111,131,2,5_4_9
34202,34202,34202,34202,34202,1,11,1122,114,1,1,1,3,111,134,2,2_1
34203,34203,34203,34203,34203,2,10,1121,112,1,1,1,2,111,131,2,5_4_9
34204,34204,34204,34204,34204,2,5,1110,114,1,1,1,3,112,135,1,2_1
34205,34205,34205,34205,34205,1,7,1131,112,1,1,1,3,111,135,1,2_1
34206,34206,34206,34206,34206,1,6,1131,112,1,1,1,2,111,131,1,2_1
34207,34207,34207,34207,34207,1,10,1122,125,1,1,1,5,111,133,2,2_1
34208,34208,34208,34208,34208,2,9,1122,114,1,1,1,3,111,134,2,5_4_9
34209,34209,34209,34209,34209,1,9,1122,114,1,1,1,3,111,122,2,5_4_9
34210,34210,34210,34210,34210,1,6,1210,111,1,1,1,3,111,122,1,2_1
34211,34211,34211,34211,34211,2,7,1122,125,1,1,1,2,111,131,2,5_4_9
34212,34212,34212,34212,34212,1,9,1122,125,1,1,1,1,111,135,2,5_4_9
34213,34213,34213,34213,34213,1,4,1210,126,1,1,1,1,111,135,1,5_4_9
34214,34214,34214,34214,34214,2,8,1122,125,1,1,1,3,111,134,2,5_4_9
34215,34215,34215,34215,34215,1,4,1110,125,1,1,1,2,112,122,1,2_1
34216,34216,34216,34216,34216,2,6,1210,112,1,1,1,3,111,135,1,5_4_9
34217,34217,34217,34217,34217,1,11,1121,112,1,1,1,3,111,131,2,2_1
34218,34218,34218,34218,34218,2,7,1122,113,1,1,1,3,111,132,2,5_4_9
34219,34219,34219,34219,34219,1,12,1210,126,1,1,1,4,111,131,2,2_1
34220,34220,34220,34220,34220,1,9,1122,125,1,1,1,5,111,138,2,2_1
34221,34221,34221,34221,34221,1,7,1132,114,1,1,1,1,111,122,3,5_4_9
34222,34222,34222,34222,34222,2,6,1122,114,1,1,1,2,111,131,2,5_4_9
34223,34223,34223,34223,34223,1,4,1210,125,1,1,1,2,112,135,1,5_4_9
34224,34224,34224,34224,34224,1,10,1122,114,1,1,1,2,112,132,2,2_1
34225,34225,34225,34225,34225,1,7,1122,113,1,1,1,3,111,132,2,5_4_9
34226,34226,34226,34226,34226,2,10,1122,114,1,1,1,3,111,133,2,5_4_9
34227,34227,34227,34227,34227,2,4,1110,125,1,1,1,3,112,131,1,5_4_9
34228,34228,34228,34228,34228,1,8,1122,113,1,1,1,1,111,137,2,5_4_9
34229,34229,34229,34229,34229,1,11,1210,111,1,1,1,5,111,135,3,2_1
34230,34230,34230,34230,34230,2,8,1122,114,1,1,1,2,111,139,2,5_4_9
34231,34231,34231,34231,34231,2,8,1122,114,1,1,1,2,111,135,2,5_4_9
34232,34232,34232,34232,34232,2,4,1131,112,1,1,1,3,112,139,1,5_4_9
34233,34233,34233,34233,34233,2,9,1122,114,1,1,1,2,111,122,2,5_4_9
34234,34234,34234,34234,34234,1,11,1122,114,1,1,1,3,112,122,2,2_1
34235,34235,34235,34235,34235,1,7,1131,112,1,1,1,2,111,137,1,5_4_9
34236,34236,34236,34236,34236,1,11,1122,126,1,1,1,3,111,122,2,2_1
34237,34237,34237,34237,34237,2,10,1121,112,1,1,1,1,111,135,2,5_4_9
34238,34238,34238,34238,34238,1,12,1122,113,1,1,1,5,111,137,2,2_1
34239,34239,34239,34239,34239,1,12,1132,113,1,1,1,2,111,131,3,5_4_9
34240,34240,34240,34240,34240,1,6,1131,112,1,1,1,3,111,132,1,5_4_9
34241,34241,34241,34241,34241,2,7,1122,113,1,1,1,2,111,131,2,5_4_9
34242,34242,34242,34242,34242,1,10,1122,114,1,1,1,3,111,133,2,2_1
34243,34243,34243,34243,34243,1,11,1210,111,1,1,1,4,111,135,3,2_1
34244,34244,34244,34244,34244,1,11,1121,112,1,1,1,2,111,139,2,2_1
34245,34245,34245,34245,34245,1,10,1122,114,1,1,1,3,111,132,2,2_1
34246,34246,34246,34246,34246,1,11,1121,112,1,1,1,1,111,122,2,5_4_9
34247,34247,34247,34247,34247,1,9,1122,125,1,1,1,3,111,122,2,2_1
34248,34248,34248,34248,34248,1,8,1131,112,1,1,1,5,111,137,3,2_1
34249,34249,34249,34249,34249,1,14,1122,113,1,1,1,3,112,122,2,2_1
34250,34250,34250,34250,34250,2,12,1140,112,1,1,1,3,112,139,3,2_1
34251,34251,34251,34251,34251,1,11,1122,114,1,1,1,3,111,135,2,2_1
34252,34252,34252,34252,34252,1,12,1121,112,1,1,1,3,112,135,2,2_1
34253,34253,34253,34253,34253,2,4,1110,114,1,1,1,3,111,139,1,5_4_9
34254,34254,34254,34254,34254,2,9,1132,114,1,1,1,5,111,138,1,2_1
34255,34255,34255,34255,34255,1,8,1122,114,1,1,1,5,111,137,2,2_1
34256,34256,34256,34256,34256,2,9,1122,114,1,1,1,2,112,122,2,2_1
34257,34257,34257,34257,34257,1,9,1122,114,1,1,1,5,111,133,2,2_1
34258,34258,34258,34258,34258,2,11,1131,112,1,1,1,1,111,139,3,5_4_9
34259,34259,34259,34259,34259,2,5,1110,112,1,1,1,5,111,137,1,2_1
34260,34260,34260,34260,34260,2,4,1110,114,1,1,1,3,112,131,1,5_4_9
34261,34261,34261,34261,34261,1,4,1110,125,1,1,1,2,111,131,1,5_4_9
34262,34262,34262,34262,34262,1,12,1121,112,1,1,1,3,111,136,2,2_1
34263,34263,34263,34263,34263,2,7,1110,112,1,1,1,2,111,135,1,5_4_9
34264,34264,34264,34264,34264,1,8,1131,112,1,1,1,5,111,137,1,2_1
34265,34265,34265,34265,34265,2,6,1122,114,1,1,1,3,111,138,2,5_4_9
34266,34266,34266,34266,34266,1,8,1122,114,1,1,1,5,111,137,2,2_1
34267,34267,34267,34267,34267,1,9,1122,114,1,1,1,3,111,139,2,2_1
34268,34268,34268,34268,34268,2,7,1122,114,1,1,1,1,111,138,2,5_4_9
34269,34269,34269,34269,34269,1,9,1122,125,1,1,1,5,111,137,2,2_1
34270,34270,34270,34270,34270,1,11,1121,112,1,1,1,3,111,134,2,5_4_9
34271,34271,34271,34271,34271,1,5,1131,112,1,1,1,5,111,135,1,5_4_9
34272,34272,34272,34272,34272,2,6,1122,114,1,1,1,2,111,131,2,5_4_9
34273,34273,34273,34273,34273,2,5,1210,111,1,1,1,5,111,137,1,2_1
34274,34274,34274,34274,34274,2,6,1121,112,1,1,1,5,111,138,2,2_1
34275,34275,34275,34275,34275,2,7,1122,114,1,1,1,2,111,138,2,5_4_9
34276,34276,34276,34276,34276,2,10,1140,112,1,1,1,3,111,131,3,5_4_9
34277,34277,34277,34277,34277,1,9,1122,114,1,1,1,3,111,136,2,5_4_9
34278,34278,34278,34278,34278,2,6,1131,112,1,1,1,5,111,132,1,2_1
34279,34279,34279,34279,34279,2,9,1122,114,1,1,1,5,111,137,2,2_1
34280,34280,34280,34280,34280,1,6,1122,114,1,1,1,2,111,122,2,2_1
34281,34281,34281,34281,34281,1,10,1122,114,1,1,1,5,111,138,2,2_1
34282,34282,34282,34282,34282,2,13,1121,112,1,1,1,2,111,139,2,5_4_9
34283,34283,34283,34283,34283,2,10,1131,112,1,1,1,1,111,135,3,5_4_9
34284,34284,34284,34284,34284,2,10,1122,113,1,1,1,5,111,137,2,2_1
34285,34285,34285,34285,34285,1,4,1110,113,1,1,1,2,112,131,1,5_4_9
34286,34286,34286,34286,34286,1,4,1210,111,1,1,1,4,112,131,1,5_4_9
34287,34287,34287,34287,34287,1,10,1122,114,1,1,1,5,112,135,2,2_1
34288,34288,34288,34288,34288,1,6,1110,114,1,1,1,5,111,135,1,5_4_9
34289,34289,34289,34289,34289,2,11,1121,112,1,1,1,2,111,122,2,5_4_9
34290,34290,34290,34290,34290,2,8,1140,113,1,1,1,2,111,131,2,5_4_9
34291,34291,34291,34291,34291,1,4,1110,114,1,1,1,2,112,131,1,5_4_9
